,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1,0.0,626.1316285946036,441.7867247938553,318.6194710731577,277.3783976992514,868.9660757568886,1013.3798771981828,874.5844494293696,766.6518779999278,700.4371812646436,688.0911187881312,859.5205117995041,1292.0478919537159,1088.8113721309273,1052.5964011307797,1260.0809821724367,1307.2638507624251,1401.1656954559119,1507.802834509573,1668.7402067281237,1598.4686549370704,1506.787364980642,1510.845147996475,1464.1289114650235,1791.4194577120647,2065.5087825066844,1993.3051211800087,1939.5981069094007,1856.9780146622027,1745.4898148879447,975.2027523357722
2,626.1316285946036,0.0,209.06009291344822,386.09505015617856,614.4518047887591,242.85714285714286,428.80945770867527,400.25502074634,453.7822906933883,575.8755534498964,733.0395206095715,955.0082807633297,793.468232971361,769.309258162072,863.0747123996123,1355.5057795403704,1283.7763172192658,1272.3912888088846,1631.6387155124703,1175.4287103270979,1134.7030538463193,1114.2857142857142,1204.9218790834025,1242.5286922322591,1923.113971385673,2205.4663073039815,1535.5647767754604,1513.2745950421559,1485.7142857142858,1446.74158870539,939.9305228340562
3,441.7867247938553,209.06009291344822,0.0,177.16589711917138,405.7142857142857,441.97146458816104,572.3492582937342,457.5801479923869,414.32512127850634,462.54839790897915,579.8592369652117,802.1857894629688,879.0950820390852,757.1913731086772,798.3861272362299,1215.4280341190297,1176.004997906914,1199.2820981822451,1489.1964687202894,1262.7924999615668,1205.1894592357921,1147.6826696452647,1200.0136053650494,1203.4270790928206,1782.2801264053842,2065.0720202887824,1606.7307408117229,1568.4361117797225,1514.4312598518056,1442.99575006092,823.7742904659341
4,318.6194710731577,386.09505015617856,177.16589711917138,0.0,228.58928501679554,614.2259107101842,714.8340752244823,558.5403718074241,450.9943662257289,418.12018582689643,475.6606576378688,688.1860213634102,973.845732241037,782.3616784572001,774.8126830902751,1106.0132486197663,1098.9011208791208,1154.2857142857142,1374.3302636082012,1350.13529178466,1280.675841985355,1195.3686136288586,1215.0115477741313,1188.9147855699916,1666.7235364447145,1948.3975624149425,1676.8799988705944,1626.2790884314375,1551.5653715009291,1454.2295807297373,748.4187412437625
5,277.3783976992514,614.4518047887591,405.7142857142857,228.58928501679554,0.0,838.4874623330965,913.9508315270465,729.1314374385626,575.8755534498964,460.0354910887034,414.2857142857143,582.9201646600904,1121.3148258965946,863.0747123996123,796.9328960560774,988.1791129059922,1029.919751183339,1128.5714285714287,1242.2001547616212,1481.5876757101914,1400.0728844001849,1284.9203898153635,1264.9110640673516,1202.463457801084,1529.5724359227627,1807.0158058105026,1783.8275747186246,1719.3377937390874,1620.9092938148976,1493.523432992586,700.5828477279559
6,868.9660757568886,242.85714285714286,441.97146458816104,614.2259107101842,838.4874623330965,0.0,257.14285714285717,365.89281356759136,515.0787536377128,690.4597699196898,876.4492371530267,1087.9675865519869,657.7636818983623,752.8178357860228,899.0925130034036,1461.2993938161155,1351.1748478223517,1298.6649345558299,1735.5820055414217,1020.7040387369287,1000.0,1022.7015045197395,1153.963887243108,1229.8996142874792,2021.1635363859914,2300.177455443517,1390.4191116790826,1385.7879214603172,1388.0686920601413,1386.891988496257,1030.1575072754256
7,1013.3798771981828,428.80945770867527,572.3492582937342,714.8340752244823,913.9508315270465,257.14285714285717,0.0,230.35022137995855,429.52275366779736,629.2204441584355,829.0638930598234,1014.5874802608402,401.0191099319486,556.4097741185842,737.4805428080176,1343.9691444465866,1199.0642610139025,1112.8195482371684,1610.4252195476517,765.7196161861369,742.8571428571429,773.1462358705604,920.1818808678809,1017.3996465579918,1885.7683974920124,2158.466954075678,1134.3432874917323,1128.6618408630675,1134.7030538463193,1146.1559533448121,912.9454462097405
8,874.5844494293696,400.25502074634,457.5801479923869,558.5403718074241,729.1314374385626,365.89281356759136,230.35022137995855,0.0,200.0,400.0,600.0,784.5445838711989,421.85208743524,389.92411611303373,536.2378394035275,1123.3550331984297,993.714942906215,932.8472981322576,1393.2783245984697,805.2126097738259,749.9659856232392,714.4285571457136,810.7693499235835,868.9660757568886,1673.3810330085173,1949.4112140932846,1152.194002938812,1120.6776375688678,1085.8082666091352,1050.6557718969655,690.4597699196898
9,766.6518779999278,453.7822906933883,414.32512127850634,450.9943662257289,575.8755534498964,515.0787536377128,429.52275366779736,200.0,0.0,200.0,400.0,589.0150893739516,545.8563764155086,343.15463284183755,409.3299651969829,946.684870956518,842.4696445812256,818.6599303939659,1220.57196361679,908.5759209233054,832.9931278350429,745.7361792078965,785.7142857142858,796.9328960560774,1506.2455013058402,1785.7142857142858,1226.6596420976034,1175.4287103270979,1106.6588803922466,1028.6706301368395,515.0787536377128
10,700.4371812646436,575.8755534498964,462.54839790897915,418.12018582689643,460.0354910887034,690.4597699196898,629.2204441584355,400.0,200.0,0.0,200.0,397.95395077668917,705.662230584484,404.31347708814013,357.14285714285717,781.3436882599574,715.570273506754,741.7574277569811,1057.528887046957,1040.5061562645797,951.4757603055265,825.7340580924815,810.7693499235835,771.4285714285714,1348.0901078101235,1630.1370920188,1327.3419810636135,1259.8995748771051,1162.070636091157,1045.2028413623054,365.89281356759136
11,688.0911187881312,733.0395206095715,579.8592369652117,475.6606576378688,414.2857142857143,876.4492371530267,829.0638930598234,600.0,400.0,200.0,0.0,223.1499907401901,882.0199451676076,537.7580064205346,409.3299651969829,636.2261181917855,627.9542424510284,714.2857142857143,909.3617407336884,1191.5518949535294,1093.9536982329512,942.099262502717,881.6728070976842,796.9328960560774,1202.463457801084,1485.2334386711534,1448.7855575745966,1368.5982699425701,1247.4463711837843,1098.514767255111,287.13930346059686
12,859.5205117995041,955.0082807633297,802.1857894629688,688.1860213634102,582.9201646600904,1087.9675865519869,1014.5874802608402,784.5445838711989,589.0150893739516,397.95395077668917,223.1499907401901,0.0,997.9570969470276,618.9194006409848,428.80945770867527,417.8272272563562,454.8603732835753,596.5889433663172,688.0911187881312,1258.846248574869,1151.7511068997928,971.5336077668173,860.1138984851641,730.1104193817507,981.1488476395872,1263.7004294967237,1468.929917334662,1373.956004405096,1227.3249490710457,1046.3737186988565,202.03050891044217
13,1292.0478919537159,793.468232971361,879.0950820390852,973.845732241037,1121.3148258965946,657.7636818983623,401.0191099319486,421.85208743524,545.8563764155086,705.662230584484,882.0199451676076,997.9570969470276,0.0,386.771039162311,600.1700439314287,1219.3876014003831,1019.5837485994779,870.3740692415896,1456.862718169367,384.654629081036,344.0455593940656,389.92411611303373,575.8755534498964,721.1102550927978,1703.5976338206108,1957.9768817296479,742.4449405820734,728.711471134677,738.0337916051137,776.8329213898585,832.9931278350429
14,1088.8113721309273,769.309258162072,757.1913731086772,782.3616784572001,863.0747123996123,752.8178357860228,556.4097741185842,389.92411611303373,343.15463284183755,404.31347708814013,537.7580064205346,618.9194006409848,386.771039162311,0.0,214.76137683389868,840.315781266125,659.5607691208334,556.4097741185842,1089.1861781221082,654.341856605645,556.4097741185842,421.85208743524,443.08749769345206,479.157423749955,1350.5856628341135,1616.370335419606,923.3921492109894,856.309118322612,769.309258162072,686.3092656836751,446.52856023107955
15,1052.5964011307797,863.0747123996123,798.3861272362299,774.8126830902751,796.9328960560774,899.0925130034036,737.4805428080176,536.2378394035275,409.3299651969829,357.14285714285717,409.3299651969829,428.80945770867527,600.1700439314287,214.76137683389868,0.0,627.0175598882087,461.5855548972432,409.3299651969829,881.2097436166364,830.5395344999218,722.9474816502855,546.9768491164756,472.94129592133856,414.2857142857143,1149.977816999892,1421.1234417652445,1050.5586463342993,963.9417375907051,838.1222939355788,696.6391622992348,239.47220877486015
16,1260.0809821724367,1355.5057795403704,1215.4280341190297,1106.0132486197663,988.1791129059922,1461.2993938161155,1343.9691444465866,1123.3550331984297,946.684870956518,781.3436882599574,636.2261181917855,417.8272272563562,1219.3876014003831,840.315781266125,627.0175598882087,0.0,247.9137440518293,474.54381961489486,276.2134637395875,1379.207107325785,1264.2203372927086,1054.2857142857142,868.7828690008728,678.6902151668796,567.9968381630881,850.7427727028437,1490.8729123625283,1374.8647428836373,1192.223099242481,968.4028509007256,433.1752720626266
17,1307.2638507624251,1283.7763172192658,1176.004997906914,1098.9011208791208,1029.919751183339,1351.1748478223517,1199.0642610139025,993.714942906215,842.4696445812256,715.570273506754,627.9542424510284,454.8603732835753,1019.5837485994779,659.5607691208334,461.5855548972432,247.9137440518293,0.0,226.8686574983465,438.4108593917959,1144.712779232754,1029.5431917474223,817.0129766910883,623.4859211542399,431.0878503204162,691.0506641398757,959.6768163484699,1243.3660698577348,1126.978985009508,944.7167807964286,722.862789362475,352.77326938394407
18,1401.1656954559119,1272.3912888088846,1199.2820981822451,1154.2857142857142,1128.5714285714287,1298.6649345558299,1112.8195482371684,932.8472981322576,818.6599303939659,741.7574277569811,714.2857142857143,596.5889433663172,870.3740692415896,556.4097741185842,409.3299651969829,474.54381961489486,226.8686574983465,0.0,631.1634866964149,942.9653617548142,828.5714285714286,614.2857142857143,406.32750438079694,208.0031396937291,843.3412653225968,1088.8113721309273,1018.7026563432611,901.019830355513,717.8482586514922,497.5449933505143,429.52275366779736
19,1507.802834509573,1631.6387155124703,1489.1964687202894,1374.3302636082012,1242.2001547616212,1735.5820055414217,1610.4252195476517,1393.2783245984697,1220.57196361679,1057.528887046957,909.3617407336884,688.0911187881312,1456.862718169367,1089.1861781221082,881.2097436166364,276.2134637395875,438.4108593917959,631.1634866964149,0.0,1573.0511103960885,1458.2628748771251,1244.1700782744574,1036.5759962098136,836.4160667602541,293.1183504097599,575.8755534498964,1632.6390305519567,1509.2909539493933,1314.67385572954,1080.154939755196,705.662230584484
20,1668.7402067281237,1175.4287103270979,1262.7924999615668,1350.13529178466,1481.5876757101914,1020.7040387369287,765.7196161861369,805.2126097738259,908.5759209233054,1040.5061562645797,1191.5518949535294,1258.846248574869,384.654629081036,654.341856605645,830.5395344999218,1379.207107325785,1144.712779232754,942.9653617548142,1573.0511103960885,0.0,115.17511068997928,328.88184094918114,545.8563764155086,744.0923796060239,1777.179604581027,2001.0201479877862,371.42857142857144,393.05189977707437,485.2939357560865,632.77813115286,1067.6122509447646
21,1598.4686549370704,1134.7030538463193,1205.1894592357921,1280.675841985355,1400.0728844001849,1000.0,742.8571428571429,749.9659856232392,832.9931278350429,951.4757603055265,1093.9536982329512,1151.7511068997928,344.0455593940656,556.4097741185842,722.9474816502855,1264.2203372927086,1029.5431917474223,828.5714285714286,1458.2628748771251,115.17511068997928,0.0,214.28571428571428,434.4830378784443,631.1634866964149,1664.5769211816596,1891.1717564105325,402.2893668665349,385.97874531732276,428.80945770867527,543.0450802499489,958.31484749991
22,1506.787364980642,1114.2857142857142,1147.6826696452647,1195.3686136288586,1284.9203898153635,1022.7015045197395,773.1462358705604,714.4285571457136,745.7361792078965,825.7340580924815,942.099262502717,971.5336077668173,389.92411611303373,421.85208743524,546.9768491164756,1054.2857142857142,817.0129766910883,614.2857142857143,1244.1700782744574,328.88184094918114,214.28571428571428,0.0,225.87697572631282,418.20803338012706,1451.389200815859,1681.2288994199744,506.6899385990914,434.4830378784443,371.42857142857144,388.61344310672695,772.6181304565692
23,1510.845147996475,1204.9218790834025,1200.0136053650494,1215.0115477741313,1264.9110640673516,1153.963887243108,920.1818808678809,810.7693499235835,785.7142857142858,810.7693499235835,881.6728070976842,860.1138984851641,575.8755534498964,443.08749769345206,472.94129592133856,868.7828690008728,623.4859211542399,406.32750438079694,1036.5759962098136,545.8563764155086,434.4830378784443,225.87697572631282,0.0,200.5095549659743,1231.5578321287032,1456.862718169367,627.2713828600043,520.0078492343227,368.67108287325544,243.27694808466288,658.5388898066349
24,1464.1289114650235,1242.5286922322591,1203.4270790928206,1188.9147855699916,1202.463457801084,1229.8996142874792,1017.3996465579918,868.9660757568886,796.9328960560774,771.4285714285714,796.9328960560774,730.1104193817507,721.1102550927978,479.157423749955,414.2857142857143,678.6902151668796,431.0878503204162,208.0031396937291,836.4160667602541,744.0923796060239,631.1634866964149,418.20803338012706,200.5095549659743,0.0,1033.4211066518187,1264.6690298659332,812.2782271902572,696.6391622992348,520.0078492343227,317.19433301677884,536.8084065158839
25,1791.4194577120647,1923.113971385673,1782.2801264053842,1666.7235364447145,1529.5724359227627,2021.1635363859914,1885.7683974920124,1673.3810330085173,1506.2455013058402,1348.0901078101235,1202.463457801084,981.1488476395872,1703.5976338206108,1350.5856628341135,1149.977816999892,567.9968381630881,691.0506641398757,843.3412653225968,293.1183504097599,1777.179604581027,1664.5769211816596,1451.389200815859,1231.5578321287032,1033.4211066518187,0.0,282.842712474619,1786.1142409243182,1658.6815516535771,1458.6826598135785,1224.4115621266355,991.494439969179
26,2065.5087825066844,2205.4663073039815,2065.0720202887824,1948.3975624149425,1807.0158058105026,2300.177455443517,2158.466954075678,1949.4112140932846,1785.7142857142858,1630.1370920188,1485.2334386711534,1263.7004294967237,1957.9768817296479,1616.370335419606,1421.1234417652445,850.7427727028437,959.6768163484699,1088.8113721309273,575.8755534498964,2001.0201479877862,1891.1717564105325,1681.2288994199744,1456.862718169367,1264.6690298659332,282.842712474619,0.0,1971.6355998955562,1843.0786134916234,1642.9192534842932,1414.9349159330725,1271.7495581974897
27,1993.3051211800087,1535.5647767754604,1606.7307408117229,1676.8799988705944,1783.8275747186246,1390.4191116790826,1134.3432874917323,1152.194002938812,1226.6596420976034,1327.3419810636135,1448.7855575745966,1468.929917334662,742.4449405820734,923.3921492109894,1050.5586463342993,1490.8729123625283,1243.3660698577348,1018.7026563432611,1632.6390305519567,371.42857142857144,402.2893668665349,506.6899385990914,627.2713828600043,812.2782271902572,1786.1142409243182,1971.6355998955562,0.0,128.57142857142858,328.88184094918114,561.7029500382143,1267.570390107607
28,1939.5981069094007,1513.2745950421559,1568.4361117797225,1626.2790884314375,1719.3377937390874,1385.7879214603172,1128.6618408630675,1120.6776375688678,1175.4287103270979,1259.8995748771051,1368.5982699425701,1373.956004405096,728.711471134677,856.309118322612,963.9417375907051,1374.8647428836373,1126.978985009508,901.019830355513,1509.2909539493933,393.05189977707437,385.97874531732276,434.4830378784443,520.0078492343227,696.6391622992348,1658.6815516535771,1843.0786134916234,128.57142857142858,0.0,200.5095549659743,434.4830378784443,1171.9511029710677
29,1856.9780146622027,1485.7142857142858,1514.4312598518056,1551.5653715009291,1620.9092938148976,1388.0686920601413,1134.7030538463193,1085.8082666091352,1106.6588803922466,1162.070636091157,1247.4463711837843,1227.3249490710457,738.0337916051137,769.309258162072,838.1222939355788,1192.223099242481,944.7167807964286,717.8482586514922,1314.67385572954,485.2939357560865,428.80945770867527,371.42857142857144,368.67108287325544,520.0078492343227,1458.6826598135785,1642.9192534842932,328.88184094918114,200.5095549659743,0.0,235.60603574958063,1026.2871460378178
30,1745.4898148879447,1446.74158870539,1442.99575006092,1454.2295807297373,1493.523432992586,1386.891988496257,1146.1559533448121,1050.6557718969655,1028.6706301368395,1045.2028413623054,1098.514767255111,1046.3737186988565,776.8329213898585,686.3092656836751,696.6391622992348,968.4028509007256,722.862789362475,497.5449933505143,1080.154939755196,632.77813115286,543.0450802499489,388.61344310672695,243.27694808466288,317.19433301677884,1224.4115621266355,1414.9349159330725,561.7029500382143,434.4830378784443,235.60603574958063,0.0,850.5700369488112
31,975.2027523357722,939.9305228340562,823.7742904659341,748.4187412437625,700.5828477279559,1030.1575072754256,912.9454462097405,690.4597699196898,515.0787536377128,365.89281356759136,287.13930346059686,202.03050891044217,832.9931278350429,446.52856023107955,239.47220877486015,433.1752720626266,352.77326938394407,429.52275366779736,705.662230584484,1067.6122509447646,958.31484749991,772.6181304565692,658.5388898066349,536.8084065158839,991.494439969179,1271.7495581974897,1267.570390107607,1171.9511029710677,1026.2871460378178,850.5700369488112,0.0
